job_id,published_on,updated_on,company,slug,role,link,description,tags
117120,"Sat, 30 Sep 2017 11:32:51 Z",2017-09-30T11:32:51Z,commercetools GmbH,looking-for-an-enthusiastic-frontend-engineer-for-commercetools-gmbh?a=DhgedS3OiU8,"Looking for an enthusiastic Frontend Engineer for our Berlin office! at commercetools GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/117120/looking-for-an-enthusiastic-frontend-engineer-for-commercetools-gmbh?a=DhgedS3OiU8,"commercetools is one of the world's leading providers of cloud and API based eCommerce technology. On the basis of our highly available platform B2B customers can implement complex retail models across all sales channels and for all devices. We’re seeking a talented Frontend Engineer to help us conceptualize and build the most exciting, usable, and advanced eCommerce admin UI in the market - someone with passion for technologies used by big players on an enterprise-level application.Responsibilities: Become part of an agile team which is responsible for its complete development process. Your responsibilities and tasks include:Implement a modular and scalable web application written in modern JavaScript using React & ReduxDiscuss and implement requirements in close collaboration with our UX/UI design teamMaintain a high code quality (by doing i.a. code reviews, maintaining and improving automated tests and guiding best practices)Requirements:Min. 3 years of work experience as a Front End EngineerAdvanced skills in Front End technologies like JavaScript (ES6), React, Redux, Webpack, CSS, HTMLExperience with quality assurance such as e.g. code review, unit testing (BDD), code linting and continuous integrationExperience building a Node.js REST API backed by NoSQL databasesSelf-motivation to evolve and improve the tools in use while researching future trendsFluent English for working in international teams (German would be a plus)Solid soft skills especially in communication to work in an agile, international cross-functional teamNice-to-have:Excited to work with GraphQLExperience with Jest and Snapshot TestingFamiliar with the lower parts of the web stack, including protocols and web server optimization techniquesWhat we offer:Enthusiastic international team that works together with a mutual respect and appreciation, takes responsibility and evolves togetherContribution to the company blog, open source projects and tech talks Joint decisions regarding tools and approachesNew technologies (ES6, React.js, Redux, Webpack, GraphQL, microservices, etc.)Challenging and meaningful product development in a company with over 10 years of eCommerce experienceLong-term and strategic stability by being a 100% subsidiary of REWE Digital (part of the REWE Group)Growing, international company with three offices in Berlin, Munich and Durham (US)German classes, team events and lovely offices & colleagues!","['reactjs', 'javascript', 'redux', 'html', 'css']"
144751,"Fri, 29 Sep 2017 21:14:15 Z",2017-09-29T21:14:15Z,Minodes,site-reliability-engineer-minodes?a=MxMXNVr5Cdq,"Site Reliability Engineer at Minodes (Berlin, Deutschland)",https://stackoverflow.com/jobs/144751/site-reliability-engineer-minodes?a=MxMXNVr5Cdq,"From a technology perspective, we have thousands of sensors with our own firmware installed in our customers’ retail stores around the world. We process terabytes of data via machine learning algorithms and provide a self-service platform for our analytics solutions. We offer a great opportunity for personal and professional growth in a multicultural environment. We work, learn and develop while having lots of fun on the way.Join our team as a Site Reliability Engineer/ Systems Engineer.What we do all day:We create a beautiful self-service platform for our analytics solutions using modern tools and libaries. We process, query and analyze terabytes of sensor and geospatial advertising data. We work in cross-functional teams in order to create a premium experience for our customers. If you are passionate like us, you love to learn, work and share knowledge with your team, you will be a good fit.Skills & RequirementsRequired skills:- You enjoy working with large scale production systems and technologies (e.g., load balancing, replication, monitoring, distributed systems in general, configuration management)- You understand the basic principles of networking (arp, ip, mac, bridge, dhcp, dns, routing, vpn)- You have good skills with at least one (scripting) language, preferably Python- You like to read and write bash scriptsAppreciated skills:- A track record of designing and executing small to medium scale systems automation projects with strong autonomy","['linux', 'database', 'networking', 'distributed-system', 'sysadmin']"
144746,"Fri, 29 Sep 2017 19:43:04 Z",2017-09-29T19:43:04Z,Minodes,dwh-database-engineer-minodes?a=MxGwaiKdLiM,"DWH/Database Engineer at Minodes (Berlin, Deutschland)",https://stackoverflow.com/jobs/144746/dwh-database-engineer-minodes?a=MxGwaiKdLiM,"From a technology perspective, we have thousands of sensors with our own firmware installed in our customers’ retail stores around the world. We process terabytes of data via machine learning algorithms and provide a self-service platform for our analytics solutions. We offer a great opportunity for personal and professional growth in a multicultural environment. We work, learn and develop while having lots of fun on the way.Join our team as a DWH/Database Engineer.What we do all day:We create a beautiful self-service platform for our analytics solutions using modern tools and libaries. We process, query and analyze terabytes of sensor and geospatial advertising data. We work in cross-functional teams in order to create a premium experience for our customers. If you are passionate like us, you love to learn, work and share knowledge with your team, you will be a good fit.Skills & RequirementsRequired skills:- You love working with data (RDBMS (Postgres), NoSQL (Cassandra), sorted column-stores (Redshift/Vertica))- You have strong SQL modeling and optimization knowledge for different analytics workloads and scenarios- Good experience with at least one (scripting) language, preferably Python- You find and share best-practices with team members- You pay attention to details and identify potential performance weak spotsAppreciated skills:- You are knowledgeable with BI tools such as Tableau","['sql', 'cassandra', 'columnstore', 'tableau-server', 'devops', 'sysadmin']"
144653,"Fri, 29 Sep 2017 08:27:19 Z",2017-09-29T08:27:19Z,Home24 AG,php-software-engineer-at-europe-s-most-popular-home24-ag?a=MvKCSuGsT6M,"PHP Software Engineer at Europes most popular home & living shopping platform at Home24 AG (Berlin, Germany)",https://stackoverflow.com/jobs/144653/php-software-engineer-at-europe-s-most-popular-home24-ag?a=MvKCSuGsT6M,"Do you feel like the work you do makes a difference and moves the business in a meaningful way? Are you interested in building the backend services, powering our shop frontends? Do you you have a passion for performance as well as quality? Are you excited by new technologies and using them to solve the problems  of today and tomorrow? If you answered yes to these questions, you could be just the person we’re looking for to join our team.We are looking for a great Senior Software Engineer who is by nature an independent problem solver with a high level of technical curiosity. Someone who puts in lots of energy into bringing new technologies into the business, moving them from prototype to production. Someone who is passionate about working on solutions that solve the challenges of your colleagues. In joining our team you will get the opportunity to work on some of the most interesting and challenging problems our industry can offer. Because you're developing solutions for other engineers you'll also get instant feedback! This position is full-time and based in our great office in Berlin.ResponsibilitiesYou will work with our shop backend team on transforming the current shop monolith into a micro services based platformYou will work with our shop backend team on building new apis to enable our customer experience / UX teams building great products.You will work closely with our customer experience teams, and get direct feedback on your workWhat we offer youEnvironment where your ideas will make a differenceOpportunity to work with cutting-edge cloud platform solutionsWork with a highly skilled and motivated team of professional colleagues to constantly deliver solutions that solve real world problemsBenefits as employee discount, team events, free fruit, drinks and moreWe have table tennis available, feel free to challenge othersSkill-dependent, negotiable salary – don’t hesitate to approach usSkills & RequirementsYou have expert knowledge of at least one open source programming language; ideally PHP - for our full range of technologies check out our tech radarYou have experience working on a cloud based infrastructure including dockerYou have experience in continuous integration, test automation and delivery processesYou are a fast learner, you have passion for emerging technologies. You should be able to adapt easily to meet the rapid pace of evolving technologiesYou are used to taking responsibility for delivering high quality production ready codeYou enjoy teamwork as well as sharing knowledge and best practicesBS or MS degree in Computer Science or a related technical field, also natural sciences possible","['php', 'docker', 'amazon-web-services']"
156953,"Mon, 09 Oct 2017 09:44:04 Z",2017-10-09T09:44:04Z,Akelius GmbH,frontend-developer-m-f-berlin-akelius-gmbh?a=QDvh3FBemDS,"Frontend Developer (m/f), Berlin at Akelius GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/156953/frontend-developer-m-f-berlin-akelius-gmbh?a=QDvh3FBemDS, Your tasksDeveloping a holistic frontend for all of our self-developed applications and tools; Developing native Apps for Android and iOS(Cordova); Caring for the Akelius webpage; Building internal tools for employees and prototypes for different concepts; Transacting the style guide;Your profileExperience in frontend development; Project experience in creating and running automated tests; JavaScript; Backbone; jQuery; Cordova; JSON; HTML5/CSS3; Responsive Design; Cross-browser and platformdevelopment; Git/Jira; Agile workflow; Easily adapting; Open-minded; Speaking German or Swedish is a plus;We offerWorking with a motivated and very cooperative team. We offer company guidelines for employee training and support for personal and professional development.You find further information on akelius.de,"['javascript', 'css3', 'html5', 'backbone', 'jquery']"
156947,"Mon, 09 Oct 2017 08:45:56 Z",2017-10-09T08:45:56Z,Kinematics GmbH,app-entwickler-crossplattform-kinematics-gmbh?a=QDnxuwmZl96,"App Entwickler (Crossplattform) at Kinematics GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/156947/app-entwickler-crossplattform-kinematics-gmbh?a=QDnxuwmZl96,"Über uns:Wir sind ein vielfach ausgezeichnetes Start-up mit Sitz in Berlin. Mit unserem jungen, humorvollen Team entwickeln, produzieren und vermarkten wir voller Begeisterung ein einzigartiges Robotik-Baukastensystem.www.tinkerbots.comAb sofort suchen wir nach einem begeisterungsfähigen Softwareentwickler(in) mit Schwerpunkt App-Entwicklung (Crossplatform), die/der unser Team bei der Weiterentwicklung unseres Produktes unterstützt.   Deine Aufgaben:Unterstützung des App-Teams sowie eigenverantwortliche Umsetzung von Apps zur Fernsteuerung & Programmierung unserer Robotik-ModuleTest und Dokumentation der entwickelten ApplikationenBreites Aufgabenspektrum innerhalb hoch innovativer und spannender Themen rund um das Thema Robotik Dein Profil:Mehrjährige Erfahrung als JavaScript-Entwickler oder Erfahrungen mit ähnlichen Technologien und hoher Lernbereitschaft für JavaScript/TypeScriptErfahrungen mit dem iOS SDK und/oder Android SDKKenntnisse in der Entwicklung komplexer Lösungen mit TypeScriptErfahrung mit der Integration von Web-DienstenEin Auge für hochwertiges Design, gute Usability und sauberen CodeKenntnisse über Architekturstandards und Best Practices (z.B. Design Patterns)Sicherer Umgang mit gängigen Tools für die Software-ErstellungErgebnisorientierung, Kommunikations- und TeamfähigkeitDu hast gute Deutsch und Englischkenntnisse (in Wort und Schrift) Bonus:Erfahrungen mit dem BLE StackDu hast bereits veröffentlichte AppsEin abgeschlossenes StudiumDu wohnst idealerweise im Raum BerlinWir bieten Dir eine spannende Position in einem jungen Hardware-Unternehmen verbunden mit der Möglichkeit auf eigenverantwortliche und gestaltende Mitarbeit in einem tollen Team. Abwechslungsreiche Aufgaben, flache Hierarchien, eine offene Kommunikation sowie viel Freiraum zur Entfaltung warten auf Dich. Wir bieten zudem eine attraktive Vergütung inkl. Boni und langfristige Perspektiven.Haben wir Dein Interesse geweckt? Dann schreibe uns eine Mail (bitte mit kurzem Lebenslauf und wenn möglich mit einer kleinen Referenzliste deiner Projekte) an jobs@tinkerbots.com","['android', 'ios', 'typescript', 'javascript', 'cross-platform']"
143628,"Mon, 16 Oct 2017 09:20:39 Z",2017-10-16T09:20:39Z,MYTOYS GROUP,software-developer-search-algorithms-f-m-mytoys-group?a=MareRyWoVOw,"Software Developer Search Algorithms (f/m) at MYTOYS GROUP (Berlin, Germany)",https://stackoverflow.com/jobs/143628/software-developer-search-algorithms-f-m-mytoys-group?a=MareRyWoVOw,"As a Software Developer Search algorithms (f/m) you are involved in the development of our e-commerce platform and the optimization of our search engine. You develop new components for text search function and suggestion, as well as analytics and optimization tools. You are passionate about search technologies and you have fun trying new stuff, such as Machine Learning or new search engines.In cooperation with our product owner and search team, you will make a significant contribution to the success of our shop development.  Scrum is not just a slogan for us, but a living reality. Our team plans and organizes its work autonomously. The Scrum Master and team leader see themselves as supporters and enablers of team requirements. We are currently in the process of setting up guilds in which our developers deal with team-overlapping topics such as architecture, code quality, testing and continuing professional development. Contact us if you are interested in working in an agile team.","['java', 'solr', 'machine-learning', 'full-text-search', 'agile']"
142943,"Mon, 09 Oct 2017 08:45:14 Z",2017-10-09T08:45:14Z,DCMN GmbH,senior-devops-engineer-m-f-dcmn-gmbh?a=LWcaj4dp0E8,"Senior DevOps Engineer (m/f) at DCMN GmbH (Berlin, Germany)",https://stackoverflow.com/jobs/142943/senior-devops-engineer-m-f-dcmn-gmbh?a=LWcaj4dp0E8,"DCMN is growing fast and is getting more and more international. Therefore we are looking to hire a world-class Senior DevOps Engineer (m/f) to support our fantastic team, based in our headquarter in Berlin.We're looking someone (an ""experienced DevOps engineer"" if you wish) to guide the operational side of our tech team. You'll get your hands dirty and have to maintain, grow, and optimize our development infrastructure, but the focus will be on driving the culture to enable the team to maintain the infrastructure, not on maintaining it yourself. We're currently a ~20 person tech team deploying three products across a mix of bare metal and AWS infrastructure. We are explicitly looking for someone to coordinate the whole team's efforts and provide experience and vision for how to set up and maintain a clean infrastructure. That is, we'd like you to provide ideas and enable everyone to work on infrastructure without pulling their hair out. We're generally very open to doing things the ""right way"" if you can convince us that that's what it is. The kind of questions we'd like to answer togetherShould we move everything to the cloud or to bare metal?Do we want containers and which scheduler should we use?We need to scale our product globally: Should we set up a ""satellite system"" in Asia due to latency requirements, or will Europe be good enough for now? What can we keep here, what needs to go into the satellite? How do we synchronize storage? How much would it cost?How can we unify our rather diverse provision/build/test/deployment structure (chef, salt, docker, jenkins, make, ...)?How can we make environments available for development and for staging, production branches? Both for developers across Linux and Mac OS and for the product team?Some things you'll get to play around with:a bare metal RTB set-up handling 100k requests per seconda Spark data science pipeline processing a few hundreds of GB per dayPostgreSQL replication and failoverMySQL on RDSAerospike/Redis/Elasticsearch clustersRequirementsYou should be able to provide well-founded input to questions like the aboveYou are able to understand and modify our current deployment automation toolingExperience in administering and automating networking, Linux, AWS or similarExperience in troubleshooting networking and systems failuresFluent in English (written and spoken)What's in it for you?Work in a dynamic, experienced team of outstanding developersBe a part of an elite international team – we have 30 nationalities!Working with the latest technologiesTake full responsibility from day oneHome-office and remote work friendly, matched with flexible working hours.We're not cheap, you'll get a nice screen or twoFree language courses, pilates classes and massages during and outside work timeWe live work/life balance (!)A recently remodelled and trendy office in a building with other great digital companies in one of the hottest neighbourhoods in Berlin,A competitive compensation and an incentive plan that rocks when you rockInterested?Does this job description sound perfect for you? We’d love to hear from you. Please send us your CV along with relevant documents and your earliest possible starting date. Don't hesitate to contact us if you have any questions. Your contact person is Theresa Jasaraj (career@dcmn.com).Please note: We prefer applications via our application form.","['ansible', 'amazon-web-services', 'chef', 'bare-metal', 'docker', 'sysadmin']"
142624,"Fri, 06 Oct 2017 10:47:17 Z",2017-10-06T10:47:17Z,MODOMOTO (Curated Shopping GmbH),senior-ruby-on-rails-developer-f-m-in-berlin-modomoto-curated-shopping?a=LPyVkEvbyKY,"Senior Ruby On Rails Developer (f/m) in Berlin/Germany at MODOMOTO (Curated Shopping GmbH) (Berlin, Deutschland)",https://stackoverflow.com/jobs/142624/senior-ruby-on-rails-developer-f-m-in-berlin-modomoto-curated-shopping?a=LPyVkEvbyKY,"Your Role:As MODOMOTO expands internationally, your work will have immediate impact on our customers and the many departments of MODOMOTO that are serving them. You will be continuously developing and optimizing our system with the goal of making it more reliable, scalable, and performant as we grow.Therefore, we are looking for an experienced, passionate, and self-motivated engineer who will contribute to and influence the direction of this vision.To be successful in this role, you must be a quick learner and have excellent software development skills. You must also be a great communicator and excel at working in a highly collaborative and cross-functional environment. There is no shortage of opportunities to shape the future of our product.","['ruby-on-rails', 'ruby', 'rubygems', 'dry', 'deployment']"
153922,"Fri, 06 Oct 2017 21:01:55 Z",2017-10-06T21:01:55Z,incapptic Connect GmbH,ios-code-signing-engineer-f-m-incapptic-connect-gmbh?a=PCtPPY3u0oM,"iOS Code Signing Engineer (f/m) at incapptic Connect GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/153922/ios-code-signing-engineer-f-m-incapptic-connect-gmbh?a=PCtPPY3u0oM,"incapptic Connect automates the mobile app release process improving speed and efficiency. The software solution is a Mobile Center of Excellence (MCoE) in a box, and combines self-service and automation to enable new apps to be launched, and existing ones updated or renewed automatically at the click of a button. World class companies like CLAAS, Deutsche Lufthansa, or Schindler use incapptic Connect software to achieve fast and frequent releases while reducing process costs.For our development team in Berlin we are looking for a iOS Code Signing Engineer, who can:Work from our betahaus office in Berlin and be a valuable member of our growing teamDevelop and improve one technological core of our product: the integrated automatic app signer for iOS and Android Work both as a mobile especially iOS code signing expert as well as a backend developerSkills & RequirementsAt least 1 year experience as an iOS DevOps expert or iOS developerSound knowledge in iOS Code SigningGood Django / Python knowledge would be a plusGood communication skills in EnglishHappy to support us on-site in Berlin.","['ios', 'devops', 'code-signing']"
148508,"Fri, 06 Oct 2017 15:33:41 Z",2017-10-06T15:33:41Z,Daimler Mobility Services GmbH,python-developer-f-m-for-data-analytics-at-daimler-mobility-services-gmbh?a=NNUkCDM9Twc,"Python Developer (f/m) for Data Analytics at Autonomous Mobility Services at Daimler Mobility Services GmbH (Berlin, Germany)",https://stackoverflow.com/jobs/148508/python-developer-f-m-for-data-analytics-at-daimler-mobility-services-gmbh?a=NNUkCDM9Twc,"Our missionThe future of mobility is shared and autonomous. With electric and autonomous vehicles hitting the roads in the next years, we are working towards a new revolution in urban mobility and increase the quality of urban life by reducing traffic and emissions.It’s on us to create remarkable products and services around thousands of autonomous vehicles that bring people to their destinations quick, safe and most convenient.The projectThe Daimler Mobility Services is building up a hub for future mobility in the heart of Berlin.We will focus on customer related questions and make autonomous driving services applicable and prepare its mass suitable use in public transportation. We will build a customer service platform that includes real-time data processing, Big Data analysis and machine learning algorithms as well as a user friendly front end.Your roleImplementing large scale data processing with real time constraints in the cloudRedesigning and implementing algorithms for parallel processingDeveloping software prototypes to evaluate solution approaches, functionalities and mutual interactionsCreating production-ready Docker containers for self-built softwareRequirementsYou have successfully completed a degree in Computer Science, Software Engineering, or a similar qualificationYou have minimum 3 years of work experience in software developmentYou have good knowledge in working in and with agile teams with SCRUM and you can handle challenging deadlinesSkills and toolsYou have very proficient Python skillsYou can create production-ready Docker containers for self-built softwareYou are experienced in developing large scale data processing applicationsThat would be a plusYou have a good understanding of today’s security and data protection requirementsYour work environmentYou will be based at our brand new and unique office in the heart of Berlin. The building offers spacious offices and meeting rooms and excellent connectivity to public transport.The teamAs a self-organised and agile team we work collaboratively to solve complex problems outside of the car. We are an international team of experts which is just about to be built up. Our spirit is determined by a pioneering footprint and the eagerness to build services that make daily mobility easier and hazzle-free.The recruitment processWhen you have applied successfully, you’ll be invited for a phone interview with one of our experienced tech recruiters.If our recruiter believes you are suitable for the role, you will be asked for a Skype interview with the project’s technical lead.The last stage includes a face to face interview at our office in Berlin or Stuttgart, depending on your current location. This is usually with the technical lead, one of our developers and a hiring manager.","['python', 'docker', 'cloud', 'microservices']"
156826,"Fri, 06 Oct 2017 13:51:51 Z",2017-10-06T13:51:51Z,MTR Travel Technologies GmbH,senior-frontend-engineer-m-f-mtr-travel-technologies-gmbh?a=QARye1eLGDu,"Senior Frontend Engineer (m/f) at MTR Travel Technologies GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/156826/senior-frontend-engineer-m-f-mtr-travel-technologies-gmbh?a=QARye1eLGDu,"Comtravo is a well funded tech startup in the heart of Berlin! Our innovative technology enables small and medium-sized enterprises to book business trips fast and conveniently. While we see huge demand for this it is a huge challenge to handle this in a automated and scalable fashion. And this is where you come into play. We are looking for an experienced frontend developer to join our Engineering team full-time in Berlin. You will be working on customer facing products trying to make the corporate travel industry a little bit more fun. Interested in joining us on our journey in developing a revolutionary Travel Product?Your Tasks:Conception and implementation of our frontend toolsConception of UI of new products and prototypesTroubleshoot and solve complex and interesting problemsClose cooperation with the engineering team and product managementYour Profile:Minimum 4 years relevant professional experience and an interesting track recordExperience with Responsive and Mobile DesignExcellent knowledge of AngularJSDeep understanding of HTML, CSS and JavascriptGood sense of User Experience and WorkflowsBe up to date in terms of new design trends and frameworksKnowledge in Angular Material, Sass, Less is a plusWillingness to relocate to Berlin in case you are not based there alreadyWhat to expect:An exciting job in a High-Tech startup in Berlin, the Silicon Valley of Europe!Cooperation with an extremely strong and competent team, which has already successfully built several global businessesDeep knowledge in scaling of startups and influence the development of the companyAccess to a great network of entrepreneurs in Berlin and some of the best travel & B2B investors in EuropeAnd of course:Competitive salaryFlexible working hoursActive support with your relocation and visa issues if neededGerman and English language coursesAttractive benefits for flights and hotels for your personal travelsFireside chats with exciting personalities from the digital businessCompany parties, weekly team lunches and a lot more eventsAn office in the heart of Berlin with everything that you need (hardware and tools of your choice, fresh fruit, drinks like coffee, coke as well as ClubMate) Interested? Then go ahead and apply now!APPLY FOR THIS JOB","['angularjs', 'html', 'css', 'javascript', 'frontend']"
156822,"Fri, 06 Oct 2017 13:30:00 Z",2017-10-06T13:30:00Z,365FarmNet Group GmbH & Co. KG,senior-mobile-app-developer-architect-ios-365farmnet-group-gmbh-co-kg?a=QAMovV5h0iY,"Senior Mobile App Developer / Architect (iOS/Android) at 365FarmNet Group GmbH & Co. KG (Berlin, Deutschland)",https://stackoverflow.com/jobs/156822/senior-mobile-app-developer-architect-ios-365farmnet-group-gmbh-co-kg?a=QAMovV5h0iY,"Wir digitalisieren die Landwirtschaft. Mit einem dynamischen Team stellen wir uns den Herausforderungen in der Entwicklung von moderner Managementsoftware (SaaS) in einem zukunftsorientierten Markt. Unsere Muttergesellschaft ist als einer der größten Hersteller von modernen mobilen Arbeitsmaschinen weltweit mit Produktionsstätten sowie eigenen Vertriebsgesellschaften aktiv und erzielt einen Jahresumsatz von ca. 4 Mrd. Euro.Für den Standort Berlin suchen wir ab sofort einen Senior Mobile App Developer / Architect.Deine Aufgaben:Du entwickelst gemeinsam mit Product Ownern neue mobile Lösungen für die Digitalisierung der Prozesse in der LandwirtschaftDu bist immer auf dem aktuellsten Stand der Mobile App Entwicklung und bringst neue Technologien in unsere Lösungen mit einMit der Konzeption arbeitest du an der stetigen Optimierung der Usability unserer mobilen AppsDu führst Code Reviews und automatisierte Tests durchDu arbeitest Junior Entwickler ein und steuerst externe DienstleisterDein Profil:Du hast ein abgeschlossenes Studium der Informatik, Medieninformatik oder eine vergleichbare IT-nahe AusbildungDu verfügst über mehrjährige Berufserfahrung in der Softwareentwicklung und der Umsetzung von mobilen AppsDu hast sehr gute Kenntnisse in Android (Java) und iOS (Swift)Du kennst die Funktionalitäten der Plattform (Android und iOS)Du bist mit Web-Protokollen vertraut (REST/JSON)Optimalerweise hast du Erfahrung mit Beacon/Bluetooth-Technologien und Kenntnisse im IoT-UmfeldDich interessiert die Optimierung von ci-Prozessensehr gute Deutschkenntnisse und gute Englischkenntnisse sind erforderlichDu hast eine Hands-On Mentalität und Spaß am EntwickelnDu arbeitest selbstständig und zuverlässig und übernimmst gerne VerantwortungDu bringst Team- und Begeisterungsfähigkeit mitUnser Angebot:Du arbeitest in einem agilen Scrum-Team und kannst eigene Ideen einbringenDu wirst an interessanten Projekten arbeiten und gemeinsam mit uns das Unternehmen technologisch weiterentwickelnDu arbeitest in einem dynamischen Umfeld in Berlin-MitteDu arbeitest in einem angenehmen BetriebsklimaWir bieten regelmäßige Weiterbildungsmaßnahmen und Teamevents anFlexible Arbeitszeitregelungenattraktive VergütungWenn wir Dein Interesse geweckt haben, Du engagiert und zielstrebig bist und Lust an der Arbeit in einem motivierten Team hast, dann bewirb Dich bei uns!","['mobile', 'ios', 'android', 'swift', 'java']"
142252,"Sun, 01 Oct 2017 14:57:50 Z",2017-10-01T14:57:50Z,MYTOYS GROUP,oracle-application-developer-m-f-mytoys-group?a=LHPmbqga3YY,"Oracle Application Developer (m/f) at MYTOYS GROUP (Berlin, Germany)",https://stackoverflow.com/jobs/142252/oracle-application-developer-m-f-mytoys-group?a=LHPmbqga3YY,"As an Oracle Application Developer  (m/f) you work autonomously in an international agile team. Within the framework of projects you develop and configure the company processes on our innovative ERP system (Oracle eBusiness Suite). In the course of your work you cooperate intensively with professional users, advise them, meet their requirements in a professional manner and receive direct feedback in a collegial atmosphere. You have a wide range of responsibilities which includes work in all stages of the software development process. You try out new methods, work with the latest Oracle technologies and expand your know-how in dialogue with other IT professionals.Skills & RequirementsA successfully completed degree in (business) mathematics, informatics or business administration with good / very good marksSeveral years of experience in Oracle Database Development (PL/SQL)Ideally adept in Oracle Forms, APEX and/or JAVAAnalytical thinking and outstanding problem-solving skillsIdeally experience in all stages of the software development processVery good English, German as a plus","['oracle', 'java', 'sql', 'plsql']"
131403,"Sat, 21 Oct 2017 14:11:37 Z",2017-10-21T14:11:37Z,Zalando SE,senior-software-engineer-recommendation-zalando-se?a=I4fhgKoFfZ6,"Senior Software Engineer, Recommendation & Personalization (Java, Big Data) at Zalando SE (Berlin, Germany)",https://stackoverflow.com/jobs/131403/senior-software-engineer-recommendation-zalando-se?a=I4fhgKoFfZ6,"THE OPPORTUNITYAs a software engineer in the area of ""Recommendation & Personalization"" you are working on Zalando state-of-the-art recommendation systems serving millions of customers with highly relevant and personalized content. You will be working with the newest technologies to build a SAAS component which can be fully leveraged within our Zalando platform.Your main challenges will include working with large amounts of data, deliver high-quality recommendation results and at the same time provide a low-latency, rock solid and auto-scaling production system. You will be part of an autonomous and highly ambitious team consisting of experienced software engineers and expert data scientists working on the cutting-edge every day.WHAT WE'RE LOOKING FORYou have 4+ years of experience, working as a (Java or Scala) developer. A technical degree is a plusYou have in-depth experience of working with data-driven recommendation solutions, including creating, implementing, and tuning recommendation enginesYou have worked with current Big Data technology (e.g. Hadoop/MapReduce)You are experienced in building and deploying large-scale, distributed data-driven systems in a cloud environmentYou are keen on collaborating closely with Data Scientists & Data Analysts and have passion to solve algorithmic problemsYou have a keen interest in Data Mining & Processing as well as applied Machine LearningYou’ve worked with NoSQL databases before (e.g. Cassandra, MongoDB) and ideally also have experience in search engines (Solr, Elasticsearch)You write well-structured and tested code in the spirit of Effective Java and Clean Code that easily scales to enterprise levelYou love to improve & optimize software and to use new technologiesKnowledge of near-realtime stream processing and/or message-driven architectures (e.g. Spark, Storm, Aerospike, Kafka) is a plusExperience with Cloud Computing platforms such as AWS is a plusYOUR RESPONSIBILITIESYou will be part of an agile and very experienced team that will further develop our recommender systems in short release cyclesYou will build and operate all services and stream-processed data infrastructure for low-latency personalized recommendationsYou will implement highly-scalable solutions with state-of-the-art-technologies together with your teamYou are ready to tweak and optimize our recommendations for various markets all across Europe for millions of customersYou will transfer algorithmic prototypes to enterprise level, highly-scalable and fault-tolerant solutions using the right technology for the jobYou are collaborating with our data scientists to improve and extend our recommendation engine and other analytical customer experience solutionsYou will be part of a multi-cultural team with different native languages, skills and backgroundsDesign, develop, deploy, operate and improve software solutions that impact millions of Zalando customersWHAT YOU CAN EXPECT FROM USCommunity. Tech culture of trust and empowerment, open source commitment, meetups, game nights, +100 internal technical and fun guilds, tech talks, product demos, Coderdojos, parties and events.Perks. Competitive salary, 40% Zalando shopping discount, discounts from external partners, public transport discounts, relocation assistance for internationals, free drinks and fruits, hardware of your choice.Development. Tour of Mastery, extensive onboarding, personal branding support, opportunity to attend and speak at conferences and meetups, and encouragement to publish work.Work Environment. Self-organized,  autonomous teams and flexible working hours.Scale. Unparalleled levels of data and opportunities.WANT TO JOIN US? THEN GO AHEAD AND APPLY!","['java', 'scala', 'hadoop', 'mapreduce', 'nosql']"
156658,"Thu, 05 Oct 2017 06:23:45 Z",2017-10-05T06:23:45Z,deZem GmbH,technik-begeisterte-berufseinsteiger-dezem-gmbh?a=QxmYlQNZ0JO,"Technik begeisterte Berufseinsteiger & Werksstudenten in Berlin (w/m) at deZem GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/156658/technik-begeisterte-berufseinsteiger-dezem-gmbh?a=QxmYlQNZ0JO,"Wir suchen technikbegeisterte Berufsanfänger & Werkstudenten mit besonderem Interesse an Monitoring, Automatisierung und Visusalisierung von Messwerten aller Art.Ihre Aufgaben:Büroautomatisierung (Heizkörpersteuerung, schaltbare Steckdosen u.v.m) als Spielwiese nutzen und optimierenEinbinden neuer (eigener und externer) Sensorik in das deZem SystemVorbereiten von Aufträgen, wie z.B. Konfiguration und Testen von GerätenIhr Profil:Maker-interessiert, Bastler/-in & Tüftler/-in Gute Kenntnis in mindestens einem der folgenden Bereiche: Raspberry Pi, Sensorik, Steuerung/Automation (Home Automation, Gebäude- oder Industriesteuerungen)gutes Grundwissen in Informatik, Elektronik, Systemelektronik, Elektrotechnikpraktisch, technisch, neugierig, qualitätsorientiertgute Windows und/oder Linux KenntnisseIdealerweise bringen Sie außerdem mit:Team- und KommunikationsfähigkeitErfahrung mit NetzwerktechnikErfahrung mit Feldbussen wie Modbus, M-Bus, 1-Wire, BACnet, Profibus, … Systematische, strukturierte und selbstständige ArbeitsweiseElektriker-Nachweise",['automation']
